x,y,z
254,934,175
238,329,97
349,365,126
252,716,308
594,645,62
481,835,589
736,575,458
170,187,171
933,994,236
937,691,678
152,440,847
201,863,626
990,425,360
820,589,602
759,197,903
694,254,536
91,842,505
880,876,955
157,907,321
842,270,950
352,693,271
517,379,807
767,878,218
475,69,927
209,780,214
540,510,376
60,24,873
234,556,71
336,615,982
402,844,341
396,846,635
140,843,282
805,298,485
147,196,827
135,100,382
449,594,356
285,322,299
277,399,856
904,848,563
328,813,525
381,166,399
611,704,117
156,42,38
247,413,366
431,123,665
393,999,4
735,287,753
420,180,714
588,475,337
839,34,377
350,265,116
386,127,134
565,937,930
611,171,799
852,666,610
80,366,532
169,238,762
732,848,294
721,323,339
610,720,823
665,732,928
831,463,15
855,494,742
421,544,22
978,459,623
197,654,317
739,828,346
37,985,853
880,479,624
613,166,405
53,944,77
118,465,687
348,859,615
424,436,190
879,445,279
934,304,419
473,944,539
536,547,400
743,5,506
948,136,14
407,796,828
83,320,745
853,258,802
996,800,364
701,786,932
314,574,471
2,144,60
944,480,346
913,237,901
236,534,948
138,231,713
230,678,966
974,685,912
748,583,394
902,802,664
753,221,43
284,190,625
471,59,959
109,175,768
355,696,526
299,217,121
71,835,773
819,990,751
312,644,629
324,668,978
898,558,769
521,429,788
434,140,122
479,701,6
202,590,423
843,800,996
756,668,494
375,618,715
363,793,394
796,366,290
919,210,794
890,341,537
545,364,980
879,432,962
63,675,549
626,503,353
510,389,917
107,265,833
725,529,558
173,620,941
642,181,359
893,84,916
655,234,616
550,415,537
238,552,527
549,839,286
764,597,86
8,647,535
354,393,569
817,995,595
760,403,69
688,951,178
632,672,528
588,758,185
415,42,654
526,837,462
556,503,993
980,345,154
393,661,417
568,505,666
920,890,547
822,290,985
419,357,677
137,962,490
623,308,716
112,229,917
576,201,506
849,60,217
685,636,734
188,276,920
991,962,338
449,407,85
203,972,655
340,828,195
844,90,492
590,448,226
22,333,341
757,967,946
352,308,675
603,691,817
566,438,113
656,683,30
402,492,563
457,407,335
889,992,743
723,481,337
366,662,918
660,260,754
257,492,959
549,250,638
247,951,835
806,285,686
39,668,902
813,682,985
278,13,610
894,914,106
738,967,369
238,479,674
764,510,95
57,131,520
377,944,127
65,75,99
736,743,212
181,914,516
268,659,841
564,989,144
413,133,896
357,429,361
315,564,557
165,892,893
399,420,121
490,70,629
752,570,73
197,844,590
847,402,681
268,609,810
389,426,221
820,833,310
768,864,676
864,422,710
569,560,455
927,687,522
141,313,161
662,312,239
747,998,614
856,84,614
413,681,687
599,574,412
788,632,848
408,713,587
86,622,903
203,638,183
567,108,476
258,229,375
271,471,789
261,654,974
694,138,217
504,713,144
955,754,332
666,192,646
308,264,787
170,195,776
724,342,917
395,248,861
818,358,827
127,543,817
183,267,525
129,655,987
708,735,453
716,321,71
892,571,484
975,374,129
75,843,502
850,988,357
563,210,822
234,502,201
129,119,411
80,827,386
351,138,833
116,646,28
602,773,207
436,30,143
883,606,720
532,743,922
217,865,576
125,255,859
391,621,924
860,817,737
449,106,213
850,619,779
283,264,177
794,232,21
516,703,642
141,565,13
13,256,611
565,53,243
398,432,387
73,745,746
209,546,481
203,21,395
812,581,141
591,176,774
984,797,543
675,681,380
14,944,362
895,126,8
62,973,89
62,704,819
348,5,185
675,878,119
807,770,492
424,855,407
811,45,962
247,865,797
546,472,407
848,704,762
880,929,662
796,391,441
477,645,180
935,948,377
568,22,907
272,864,721
842,977,48
61,728,25
48,212,599
921,786,630
253,100,813
326,881,887
262,931,564
366,69,94
11,228,473
641,762,357
851,934,577
887,268,209
169,805,381
888,311,122
7,103,377
372,780,647
512,870,160
955,181,301
514,961,906
310,47,731
996,188,855
588,943,246
357,220,892
933,143,845
435,438,205
894,606,201
308,119,919
802,509,704
31,701,131
335,121,186
635,718,461
265,65,577
447,20,664
775,373,985
153,926,157
45,37,994
863,603,868
470,135,833
415,725,881
597,351,21
621,95,692
280,179,305
510,923,943
579,342,738
199,832,507
616,123,627
403,885,539
794,722,80
315,744,509
56,738,279
482,918,885
448,599,138
137,296,651
66,341,485
581,105,490
305,946,608
321,667,98
962,83,344
509,77,548
102,235,702
671,547,261
486,106,704
1,624,371
822,611,70
988,267,372
125,949,680
286,708,973
81,293,992
457,670,150
322,980,327
71,814,682
802,872,105
729,786,932
166,454,416
402,597,668
822,774,715
538,783,749
381,436,806
807,895,544
467,755,684
776,76,903
508,404,976
529,99,58
661,953,609
447,21,514
647,678,948
847,183,957
118,359,510
719,560,195
119,624,475
229,331,671
288,262,428
242,787,86
338,496,464
323,759,923
616,423,849
665,195,683
312,798,782
667,191,326
740,516,312
579,52,404
792,905,32
868,171,387
404,591,251
514,932,263
609,795,565
324,46,981
10,833,703
362,702,34
188,183,152
79,760,688
125,976,755
364,964,610
398,505,735
33,463,936
678,604,842
876,80,743
127,936,91
889,197,924
817,305,924
688,45,117
385,601,515
398,838,718
888,137,282
576,672,863
294,490,347
843,761,376
82,33,183
279,532,181
194,136,713
737,242,427
362,706,191
695,660,292
640,780,704
285,539,236
560,967,247
242,82,799
473,103,33
927,928,533
696,468,522
986,543,450
221,40,741
453,598,614
39,83,856
275,829,727
949,586,999
375,133,13
405,982,372
197,851,979
786,709,4
932,319,294
796,161,303
702,487,462
288,374,438
826,888,919
179,846,405
21,995,158
5,853,512
790,685,368
413,450,74
638,487,288
268,205,198
931,783,440
14,932,786
375,357,414
200,345,915
701,132,259
734,930,880
447,960,275
89,234,257
186,493,397
513,96,14
112,722,422
116,655,353
467,801,293
757,212,641
376,929,630
335,532,100
905,43,240
755,249,153
56,410,572
667,568,110
503,450,158
904,298,906
502,492,357
997,164,429
569,800,629
949,697,699
982,295,206
399,851,200
292,279,512
475,96,439
784,659,728
936,9,663
606,804,219
699,94,518
693,842,856
518,647,529
968,397,419
458,540,63
80,615,170
81,702,295
76,576,906
752,364,442
148,946,806
394,7,313
714,451,118
656,693,323
686,510,940
990,139,196
395,249,136
981,262,597
413,611,380
63,739,824
170,780,662
235,107,521
303,775,499
903,672,646
161,436,982
875,787,862
132,604,63
69,45,876
844,917,15
623,764,828
279,245,963
52,82,26
276,865,693
152,650,932
731,302,825
203,858,285
830,470,979
627,696,798
182,783,647
52,245,680
687,149,421
500,585,833
613,310,326
291,3,147
873,830,479
970,692,819
600,559,619
885,174,322
224,709,637
785,897,527
426,907,309
935,759,846
350,572,919
735,221,331
118,672,688
794,905,287
198,686,249
734,5,715
939,998,320
417,511,545
732,293,856
373,105,169
882,619,154
5,315,459
633,789,98
848,737,517
782,486,670
379,282,946
181,573,321
23,398,980
35,682,985
486,385,228
732,601,478
381,514,175
654,294,3
136,607,866
746,975,610
396,589,306
966,321,841
355,882,272
620,495,38
821,599,176
228,155,864
10,312,260
477,690,533
501,188,803
340,268,753
994,588,102
255,119,14
440,386,12
191,581,371
471,649,16
510,718,408
687,959,814
395,327,161
335,50,219
736,391,976
424,484,717
36,634,74
819,552,786
833,948,267
875,892,298
125,194,499
650,829,663
934,83,679
923,249,268
490,68,499
427,5,644
959,314,73
306,809,480
548,745,707
160,892,560
589,286,670
816,200,622
986,996,870
853,132,670
121,729,426
806,63,890
948,988,455
914,129,505
291,627,984
259,345,626
414,489,989
718,671,227
473,683,531
988,425,465
294,951,783
960,346,727
475,334,797
967,124,331
44,343,358
207,135,893
919,51,391
504,806,89
380,144,733
203,107,152
945,12,133
553,292,524
349,689,70
5,208,719
438,201,299
8,627,759
174,691,887
404,617,564
508,58,83
235,845,511
517,463,144
184,240,359
439,591,180
713,721,528
59,669,654
980,911,884
499,11,444
70,881,334
913,621,144
894,425,389
662,312,239
973,697,696
807,895,544
404,562,549
435,438,205
313,235,822
278,349,452
940,386,575
691,506,402
548,21,55
811,189,762
215,165,961
249,870,531
140,274,113
956,315,860
387,48,221
378,343,667
145,506,766
937,495,227
776,155,688
650,981,326
43,659,61
981,180,11
859,678,802
15,934,905
542,639,189
470,51,599
48,586,262
123,192,357
884,792,791
294,490,347
997,874,442
83,495,869
550,179,556
183,441,656
348,515,747
204,493,744
361,795,864
652,499,734
115,530,693
376,593,660
184,255,626
614,309,16
946,586,565
494,785,861
730,361,295
201,137,817
41,441,191
487,867,442
394,398,812
848,217,176
622,816,748
431,876,976
268,833,993
654,297,86
87,135,149
59,390,908
143,491,942
740,799,193
335,344,910
590,143,131
93,397,521
388,5,621
394,417,72
203,108,760
334,270,601
162,876,190
233,851,715
494,9,349
462,238,915
786,326,624
189,26,901
14,93,970
806,211,964
755,375,184
560,43,683
664,644,494
49,459,614
167,668,380
470,782,437
249,172,953
637,433,981
529,741,670
854,438,815
257,35,529
997,140,138
480,756,830
428,708,501
504,685,134
387,168,483
372,369,758
355,492,47
590,964,432
262,538,613
699,663,145
972,512,933
209,901,434
889,828,996
565,775,117
106,966,294
728,315,965
79,784,512
122,470,705
202,785,246
805,451,606
606,174,103
230,755,471
336,777,638
34,583,320
180,771,210
556,865,985
575,433,474
303,809,499
190,597,74
246,87,724
726,146,303
369,26,673
420,198,446
671,141,741
778,954,141
404,938,771
389,14,386
991,623,853
751,277,702
115,834,58
191,236,547
783,561,906
546,592,88
237,868,675
804,807,483
739,321,671
865,986,63
714,796,25
86,748,317
210,627,506
629,429,718
867,527,969
339,242,345
43,165,379
886,469,413
349,262,351
114,934,624
675,101,539
382,602,161
289,336,331
233,145,411
348,714,502
215,963,388
962,101,369
251,63,973
528,584,62
338,769,489
17,38,201
909,274,267
374,482,14
995,475,961
108,311,935
114,204,634
105,254,208
871,526,813
122,428,371
38,689,414
427,9,247
61,821,788
495,725,842
86,885,420
809,503,97
550,550,373
289,215,170
620,406,89
372,14,476
117,430,670
888,537,127
540,184,355
824,1,858
567,771,927
30,192,528
834,756,992
826,903,18
386,861,546
85,356,66
284,29,673
242,965,580
669,755,149
391,34,664
90,27,508
269,396,521
903,105,971
664,25,376
540,912,645
865,922,794
510,756,294
80,640,165
657,469,409
655,208,861
962,26,887
904,955,413
518,960,248
290,986,610
107,371,584
367,700,979
662,610,381
648,915,572
967,217,565
700,304,336
80,716,474
45,520,334
88,360,315
472,561,260
670,716,488
403,870,777
750,969,996
999,231,267
728,480,415
757,474,483
80,887,42
56,354,560
39,688,137
595,666,687
55,172,83
417,56,348
505,834,546
375,396,852
418,793,967
565,112,531
437,250,155
16,252,145
177,612,625
460,522,469
570,955,214
564,322,601
627,593,172
451,232,116
594,506,843
869,307,629
457,614,468
942,905,977
878,872,445
966,954,111
875,328,598
512,321,355
697,517,866
640,426,213
458,483,131
379,689,10
628,733,727
661,475,23
753,949,789
610,359,453
151,449,694
545,664,870
850,463,28
745,279,627
473,342,903
512,133,874
511,94,603
589,15,23
275,103,934
933,291,270
132,643,153
363,605,597
677,136,225
239,243,775
92,391,623
850,424,90
224,433,622
329,789,783
560,87,207
101,943,687
504,190,42
649,483,895
993,323,24
331,778,584
994,588,102
131,699,452
819,27,650
8,472,712
206,300,666
857,806,453
902,521,531
214,507,972
715,988,608
668,940,789
665,88,143
9,638,290
971,509,711
778,344,408
264,427,767
302,332,675
124,455,926
367,288,266
189,310,929
586,239,810
88,771,919
44,98,155
225,975,536
796,622,69
771,208,265
661,742,733
792,521,683
974,228,840
680,916,580
791,877,974
512,121,203
587,775,210
326,493,317
106,389,560
414,311,617
68,104,433
237,636,617
841,856,747
8,202,884
885,930,797
666,236,198
352,261,333
785,117,908
546,577,74
742,372,290
690,411,306
307,295,945
629,511,428
39,841,530
50,944,841
887,96,816
556,481,327
170,347,715
800,919,483
952,497,513
841,341,112
268,193,34
627,187,406
282,314,731
582,801,612
299,967,933
562,459,150
951,699,10
987,641,655
245,119,226
607,639,672
71,674,246
806,311,484
138,586,271
631,682,129
248,574,110
695,138,45
503,229,511
837,568,12
348,882,361
283,723,977
955,613,391
389,326,421
384,181,476
552,360,502
193,785,282
421,48,75
964,213,861
736,107,520
331,544,684
934,991,122
311,508,205
966,984,617
330,4,675
650,884,738
453,472,253
356,967,28
718,260,382
312,959,121
817,273,445
622,519,138
146,372,201
490,803,46
623,35,56
931,251,169
261,751,808
935,317,992
274,544,791
342,110,134
258,574,83
79,234,491
264,151,306
760,429,481
196,171,938
541,36,916
552,183,620
211,421,386
826,297,823
234,191,396
372,28,314
276,316,778
619,840,565
707,184,418
478,539,39
263,959,481
14,405,731
212,238,436
185,868,672
856,475,950
762,405,356
779,72,789
508,500,459
549,167,16
3,701,172
164,693,96
478,494,273
30,743,683
217,491,607
746,210,429
800,685,543
737,515,478
155,932,825
217,511,571
558,971,217
839,247,915
394,777,147
219,892,17
140,169,11
207,609,448
231,5,245
950,503,2
843,793,489
125,567,264
197,726,847
564,93,413
10,289,396
238,252,382
739,312,478
8,627,759
93,453,698
259,38,101
397,770,578
2,759,365
680,421,144
379,192,94
465,706,257
768,7,890
370,470,491
356,215,179
835,135,296
38,242,363
753,127,855
514,489,918
811,22,960
755,777,117
988,213,995
752,397,726
998,760,715
976,469,536
268,661,393
41,175,57
586,127,852
63,952,120
215,764,441
802,198,558
384,279,37
735,834,449
947,300,358
774,148,724
642,201,612
947,287,393
798,705,521
610,321,689
746,718,373
44,208,501
210,282,102
426,555,958
193,39,648
920,60,375
751,576,930
973,816,215
451,843,585
769,481,482
304,541,856
568,550,218
413,99,877
342,338,271
532,411,148
809,975,957
788,159,234
630,78,934
121,188,131
892,811,987
171,759,719
900,797,82
365,529,560
887,993,556
754,271,756
929,212,34
765,382,35
685,697,366
229,862,487
563,234,31
369,404,755
773,660,198
467,772,903
819,495,471
792,902,722
947,401,227
730,470,608
419,331,857
786,358,208
992,347,611
857,788,98
676,115,765
578,896,595
208,413,348
193,593,710
561,678,451
836,190,24
925,450,683
67,386,336
121,610,133
986,647,940
104,600,72
617,582,351
516,854,866
326,903,48
521,748,631
350,450,181
966,117,225
299,321,259
431,482,67
112,987,749
567,118,828
471,401,89
673,929,932
261,112,896
950,593,823
398,887,290
459,758,270
913,385,295
339,327,957
150,568,890
393,434,571
646,360,927
709,648,277
467,569,759
147,118,958
853,11,880
855,306,495
236,963,994
5,570,189
288,293,953
987,418,33
189,462,155
843,4,770
708,262,79
236,273,664
151,793,497
377,982,859
831,378,607
696,663,893
241,366,176
125,105,552
81,221,726
755,946,202
512,815,166
228,123,5
594,107,116
367,942,798
690,433,24
394,376,3
675,939,205
502,825,579
400,988,133
245,757,804
26,173,50
319,967,573
60,239,188
583,436,667
114,278,173
180,328,822
38,852,740
221,545,725
937,435,159
561,307,583
442,332,808
616,430,513
432,382,988
848,927,40
329,958,396
717,837,932
95,4,29
243,728,36
44,674,401
549,171,501
786,298,835
884,455,28
326,726,970
85,494,189
775,315,787
656,242,240
622,632,336
915,828,922
119,419,536
418,438,192
531,46,898
650,116,829
811,478,194
420,229,873
398,209,748
536,159,187
63,87,878
971,385,82
397,905,618
604,983,290
239,686,243
424,124,526
606,907,318
98,961,761
565,419,807
636,248,868
628,830,437
627,305,288
410,113,928
632,606,48
902,749,837
687,810,157
802,732,70
101,502,988
143,309,623
789,925,718
311,371,810
644,793,227
278,881,364
427,949,664
164,859,356
879,459,867
696,720,701
582,764,573
89,601,958
111,550,609
617,484,479
915,788,881
147,418,345
727,177,916
746,906,67
359,574,873
358,523,552
98,782,964
39,482,729
743,873,427
804,785,412
918,890,149
146,989,708
756,668,494
518,53,695
94,698,540
340,768,635
754,505,63
425,251,479
271,600,777
547,757,713
287,373,660
875,999,917
198,804,796
646,332,964
186,7,307
396,14,35
388,566,941
888,771,729
317,711,589
934,340,928
650,705,764
408,10,419
325,705,583
244,248,815
173,115,330
959,1,910
445,66,157
11,564,345
418,265,187
586,189,509
817,872,706
977,181,530
662,610,381
869,462,862
891,983,529
933,646,818
76,350,490
541,199,955
408,814,914
300,953,968
356,503,794
793,982,653
604,779,361
559,183,119
401,395,295
848,420,37
773,247,841
429,47,341
706,623,818
431,292,380
556,415,926
29,478,423
780,293,285
580,113,342
148,447,304
180,700,53
105,21,673
825,401,147
711,716,870
96,123,259
928,795,850
491,101,894
20,162,231
758,330,168
786,842,908
42,695,130
235,323,333
447,357,466
419,291,20
469,912,843
709,45,648
311,957,109
413,235,112
72,647,531
226,715,710
193,60,388
796,110,821
619,835,54
600,118,275
695,996,330
474,408,950
157,79,817
73,878,390
280,721,557
335,689,762
548,668,527
745,139,115
494,206,368
63,183,485
670,944,378
237,601,754
599,882,113
835,531,948
411,73,712
12,737,883
241,406,168
602,880,773
984,836,271
74,865,996
773,892,67
627,17,650
747,549,414
758,884,553
511,537,583
660,845,342
522,583,209
814,602,893
693,108,624
899,383,706
753,499,510
889,585,547
208,135,342
320,158,199
580,679,139
351,570,852
735,814,116
245,143,806
915,882,116
233,181,265
151,466,959
402,979,513
659,664,640
143,872,924
568,250,685
737,752,568
443,845,117
237,392,919
810,884,868
136,93,15
334,760,806
360,122,622
146,372,376
32,384,263
472,521,929
749,619,176
736,276,990
359,627,453
351,660,990
188,222,943
359,627,453
200,700,729
235,943,364
950,406,180
397,390,465
390,618,878
20,842,701
124,367,988
53,542,400
53,713,169
801,321,786
720,860,368
229,532,819
424,527,456
774,763,570
59,390,908
168,750,482
191,724,283
63,161,231
893,153,713
244,985,54
561,686,696
468,991,607
25,106,669
855,995,427
176,496,177
178,758,294
797,977,771
792,460,441
843,944,548
619,52,457
681,799,529
342,890,526
868,329,26
886,446,42
256,959,762
505,781,384
81,713,9
607,838,754
969,186,700
297,548,495
767,763,309
785,69,354
198,804,796
430,194,794
309,429,86
901,468,778
962,128,515
712,85,380
444,359,130
206,464,950
813,788,538
569,534,105
244,985,54
968,84,111
134,656,488
366,602,302
220,356,179
241,453,797
309,459,745
22,575,51
930,921,737
693,786,17
560,928,803
324,162,441
669,321,990
183,865,263
863,86,657
436,240,363
502,631,312
985,359,939
930,374,384
831,53,497
843,577,901
439,981,177
912,526,23
982,159,406
367,742,978
795,792,432
132,924,974
874,257,669
465,396,938
503,943,569
866,977,887
774,922,162
463,39,444
53,228,847
192,261,75
721,227,95
378,890,190
838,686,99
909,302,434
870,382,702
406,998,388
249,572,466
937,510,474
33,979,74
806,601,532
456,492,887
21,268,997
609,784,915
478,938,342
580,632,191
691,363,82
339,254,589
