x,y,z
710,212,877
818,120,829
956,367,678
306,73,985
282,294,677
901,789,888
288,3,655
697,784,942
879,351,88
651,267,193
648,825,743
551,502,855
273,408,925
475,666,739
93,845,182
346,303,13
669,739,570
157,557,619
900,721,898
99,544,701
30,736,604
666,819,84
862,512,158
433,450,716
200,978,955
136,994,237
662,207,789
17,66,622
853,859,108
581,315,934
209,715,460
687,939,326
697,598,165
25,370,102
692,453,638
364,763,177
160,325,92
241,447,124
20,525,111
791,247,646
159,460,628
368,495,365
52,149,98
747,901,966
674,772,86
164,322,356
398,855,843
498,373,510
435,433,249
130,67,444
941,153,494
372,260,213
577,577,392
992,860,844
529,496,703
609,809,881
920,927,266
256,620,758
171,203,254
479,793,706
651,403,376
559,691,911
157,148,955
893,305,224
325,816,660
437,580,429
480,320,199
315,604,43
632,594,236
942,608,487
75,491,249
224,17,89
501,49,176
515,611,637
647,339,714
49,427,466
477,480,84
169,72,94
344,608,185
71,927,242
77,123,677
318,14,608
255,545,28
897,176,826
150,362,887
501,5,628
779,644,921
404,538,847
999,826,870
597,278,445
150,963,740
3,180,1
718,35,665
299,813,988
967,854,189
35,659,459
305,477,937
635,602,605
271,972,937
638,70,381
448,277,268
272,95,172
567,540,702
878,785,448
189,124,824
493,760,299
979,566,666
24,867,298
403,22,919
115,122,793
891,52,519
447,646,307
200,329,294
727,267,561
753,596,71
861,910,543
562,848,575
995,717,766
882,932,560
998,200,98
837,448,363
217,399,446
386,5,793
579,600,936
792,92,923
802,247,632
129,886,128
298,653,272
549,719,975
319,402,68
44,630,825
284,428,262
328,41,322
593,820,982
598,503,70
957,372,766
783,254,429
513,974,545
491,432,773
190,855,196
675,789,961
469,567,103
661,675,375
447,233,893
761,371,248
943,446,874
927,452,888
876,106,173
329,185,286
100,520,659
403,347,496
910,482,954
839,353,473
272,665,979
190,695,845
514,98,804
748,319,78
350,839,165
539,337,231
576,873,643
902,393,208
679,921,4
175,843,435
530,690,53
429,601,691
525,910,3
812,845,286
645,939,126
235,316,391
54,398,431
638,584,684
333,230,157
319,402,68
460,540,785
644,180,150
804,262,909
835,713,849
942,474,644
401,786,153
813,402,225
429,878,305
183,635,634
780,883,146
42,470,330
765,521,874
127,504,198
453,357,772
764,69,404
417,925,660
452,819,121
453,317,4
45,905,123
837,641,460
418,959,388
461,969,608
234,73,259
947,866,79
660,249,844
12,459,482
59,931,810
437,382,594
23,139,370
727,292,906
502,535,200
590,713,466
85,986,50
221,208,705
473,81,69
135,788,883
908,934,809
341,429,354
890,818,312
206,32,577
33,559,603
178,967,73
903,573,539
386,965,260
509,567,721
735,55,408
356,486,332
948,612,392
260,73,143
770,142,723
578,533,991
752,25,835
507,300,801
60,244,314
807,377,955
486,19,815
223,313,481
811,859,690
323,579,96
75,283,920
316,586,508
8,486,815
77,833,575
205,287,861
284,387,474
175,324,20
551,313,280
373,10,778
411,669,991
282,280,127
613,264,991
633,576,436
791,754,766
684,117,640
540,346,718
563,195,584
826,170,779
211,250,278
565,755,543
379,903,518
514,377,89
579,439,710
268,617,316
422,701,569
170,429,361
577,15,184
682,696,965
749,166,750
2,967,187
415,725,881
332,603,688
303,245,210
703,946,71
250,127,282
220,600,940
340,940,719
275,444,796
87,515,328
525,803,181
364,167,991
794,347,98
973,345,460
90,937,502
77,33,184
131,276,598
417,451,974
696,153,545
739,792,598
213,770,640
164,870,483
196,306,503
362,295,740
853,444,601
227,666,260
691,571,793
849,419,996
390,83,512
889,937,305
900,937,194
978,825,771
135,775,508
634,374,756
52,275,513
467,146,136
796,669,864
291,709,400
180,947,739
346,944,901
273,937,593
677,990,212
42,510,243
206,340,362
371,213,442
122,112,678
409,411,254
534,62,541
989,326,94
3,701,172
590,143,131
994,38,643
412,366,703
815,162,415
773,377,29
716,21,516
721,980,331
98,399,878
429,796,719
408,700,587
444,184,465
604,735,160
325,622,97
448,950,431
566,588,397
208,148,39
621,831,459
47,74,867
241,850,76
498,538,660
129,537,371
422,128,415
145,209,137
223,194,640
536,272,569
189,548,434
206,887,437
460,881,887
791,642,703
497,467,850
789,956,759
242,658,666
360,445,952
515,820,901
270,363,793
698,269,325
692,897,608
621,432,521
155,345,489
813,713,515
273,596,338
9,918,726
24,462,6
493,469,632
392,634,696
714,293,43
129,627,243
958,401,426
445,880,991
394,929,225
422,34,920
922,729,943
792,424,660
613,85,630
542,180,326
763,8,46
17,734,870
423,717,357
658,236,16
107,852,773
743,428,350
447,73,246
493,317,642
931,553,132
388,558,754
595,921,504
750,411,789
117,337,148
870,817,840
174,139,743
791,409,62
35,617,439
738,7,557
444,935,665
168,669,953
615,306,463
392,192,405
684,723,464
498,732,457
663,826,25
850,933,503
877,318,268
786,985,649
643,573,297
95,464,657
337,802,60
846,982,450
356,785,271
906,169,556
137,549,324
878,703,45
367,529,244
321,139,455
49,146,794
643,410,473
450,320,942
142,678,356
408,616,146
635,152,629
210,884,9
361,572,680
829,28,431
844,983,885
274,788,707
244,910,430
215,704,76
609,638,93
583,376,70
946,873,752
292,969,191
462,583,664
759,830,932
650,141,675
881,771,116
776,323,648
632,588,893
193,275,425
852,440,849
162,528,758
198,701,714
536,149,831
394,626,3
547,790,254
280,804,507
302,635,213
781,37,262
861,612,89
465,547,344
394,285,93
77,475,44
609,48,18
641,151,580
983,893,907
539,585,187
27,593,876
235,107,521
726,830,157
562,181,262
861,980,706
202,211,359
661,713,871
439,995,215
864,902,569
887,594,184
908,544,402
721,343,895
251,359,305
853,627,436
823,475,68
3,978,716
785,172,658
514,767,657
159,697,984
872,703,685
959,422,461
746,977,56
51,774,399
904,380,166
215,303,697
678,290,271
950,710,969
907,587,61
40,733,314
564,8,34
270,497,232
153,857,26
54,659,78
178,688,862
499,8,917
656,195,508
678,698,709
565,419,807
933,150,194
529,480,171
652,375,559
281,516,499
962,933,152
314,823,954
536,642,960
53,406,239
934,723,654
339,818,786
39,837,302
232,769,36
391,703,398
159,748,817
89,919,433
434,447,11
948,71,589
378,545,807
137,6,712
290,402,183
295,753,189
268,343,171
757,284,377
107,967,116
867,298,963
964,415,332
864,736,264
698,503,800
624,658,291
813,603,808
749,215,714
994,631,293
123,791,70
298,763,857
873,816,827
264,11,155
397,696,967
483,888,290
652,435,516
460,156,429
830,524,247
683,269,130
440,290,767
68,677,784
761,524,802
610,162,875
918,428,63
76,576,906
72,406,872
255,112,596
449,10,289
521,293,325
263,205,31
518,76,813
563,228,378
303,971,250
972,794,11
941,329,787
785,843,407
652,434,444
742,986,649
988,25,633
780,752,623
103,518,377
408,415,5
943,333,956
557,642,604
799,905,939
978,5,100
322,572,225
263,793,59
174,213,844
279,798,740
939,391,515
607,487,553
9,59,200
820,660,955
693,822,951
762,586,633
9,352,127
190,957,678
82,693,155
1,214,40
875,328,598
938,720,724
580,847,597
782,478,718
32,492,396
475,819,555
814,822,78
775,320,511
808,348,394
93,291,199
425,414,5
942,449,709
471,777,83
505,80,736
881,584,18
689,381,294
935,854,825
126,670,615
669,940,696
145,649,857
543,695,174
888,240,714
373,1,602
861,875,888
877,758,324
626,555,279
806,82,289
703,930,18
39,283,24
209,422,961
525,725,622
547,395,307
612,657,278
705,528,847
555,610,996
308,498,621
891,24,766
177,257,263
789,278,921
863,806,696
307,928,786
640,601,342
97,294,866
619,894,584
741,538,11
749,810,974
388,168,842
792,419,763
728,5,739
559,617,380
857,719,401
659,135,363
277,878,469
683,362,214
186,101,125
757,155,581
473,912,405
395,735,525
1,879,467
247,34,230
892,729,613
882,746,128
142,342,668
159,306,70
551,280,523
688,138,951
850,588,870
19,612,544
544,920,553
782,222,13
459,513,687
623,476,189
286,210,777
348,947,69
914,675,914
463,406,203
680,111,894
728,721,873
388,566,941
258,386,359
152,280,471
172,856,743
108,818,218
303,175,637
72,971,928
312,79,571
471,816,266
587,66,616
641,335,688
445,245,759
990,600,895
749,264,949
974,770,211
663,14,77
104,853,964
752,977,802
418,179,375
749,145,628
275,72,179
457,236,80
585,461,208
845,876,979
965,925,959
816,472,876
601,810,705
453,240,312
348,766,756
572,873,269
704,730,8
904,461,755
515,525,111
905,3,374
459,230,482
793,26,895
91,191,46
992,792,411
437,63,1
147,882,753
822,799,874
372,439,348
429,878,305
346,372,985
609,164,282
152,408,203
536,184,502
779,858,879
266,166,473
214,631,256
299,975,270
180,881,836
730,578,206
950,892,211
772,14,278
473,434,210
527,74,885
420,658,577
13,643,686
382,877,713
580,521,193
440,301,476
69,336,282
702,581,272
680,910,926
144,371,853
253,840,454
52,738,657
531,43,19
462,579,423
623,212,280
886,983,170
243,504,251
945,293,362
530,731,109
877,480,26
736,777,879
207,721,729
344,590,534
393,471,248
432,78,573
611,947,204
653,229,320
512,474,128
251,478,519
208,795,435
304,772,710
264,730,527
189,310,929
255,795,489
554,474,706
912,423,385
218,147,385
902,745,683
406,246,954
782,315,788
840,954,288
529,298,684
521,267,520
240,248,540
835,318,263
619,824,537
473,185,130
849,929,661
168,574,790
149,114,957
359,905,970
829,985,934
919,265,602
723,655,220
644,63,413
315,69,736
63,211,419
496,319,679
306,750,976
276,262,368
589,170,928
604,577,641
720,137,396
582,704,37
140,137,644
452,327,393
328,884,598
204,833,846
373,430,603
635,131,989
988,529,102
501,849,339
276,137,403
944,62,910
770,961,414
835,29,337
840,896,857
324,13,871
446,391,261
347,641,722
226,800,937
551,751,359
896,541,592
582,436,923
985,665,76
282,897,34
849,751,715
577,928,889
616,33,504
406,609,651
720,535,254
750,363,242
144,494,1
27,378,921
372,355,507
786,697,80
466,540,211
440,817,670
650,570,725
522,272,253
337,383,181
824,451,62
605,893,567
407,151,410
583,505,84
169,900,673
495,55,787
372,14,271
774,314,271
905,446,451
177,902,944
684,234,318
145,186,156
783,260,932
941,709,291
197,599,964
2,881,500
893,952,927
655,885,570
644,250,625
663,791,289
822,245,208
886,243,907
905,375,814
793,936,235
752,456,386
185,93,909
425,803,447
701,19,892
651,751,522
895,742,703
864,375,593
322,995,513
671,629,216
150,850,35
700,817,45
757,359,698
440,604,37
881,916,375
79,317,269
649,262,637
27,587,508
218,38,207
760,630,278
362,726,371
505,130,429
23,36,385
662,556,828
888,971,725
20,555,900
835,802,362
767,359,949
494,319,131
681,817,15
622,33,298
7,214,775
614,153,775
831,772,186
853,221,37
468,998,582
281,770,400
354,296,294
739,431,59
611,598,320
74,800,25
232,372,708
966,276,647
236,873,279
360,277,622
994,567,344
537,838,107
149,64,582
763,67,200
514,142,445
259,670,755
18,582,819
300,279,992
341,943,695
559,681,9
525,21,97
603,752,145
806,598,618
518,836,902
490,145,729
672,404,141
579,819,123
706,783,583
896,741,608
964,592,185
898,391,110
953,17,300
817,312,666
907,520,367
665,942,410
576,370,917
575,686,791
927,942,749
535,56,234
860,908,374
774,399,839
189,799,570
181,255,565
229,212,783
805,610,814
531,557,741
183,121,652
88,759,895
959,101,428
352,869,148
190,797,444
877,485,951
90,871,950
896,139,687
786,574,327
430,135,791
462,493,463
337,876,430
244,616,397
958,290,844
742,152,404
447,12,784
222,520,249
505,496,57
414,469,730
549,638,634
293,731,328
4,732,956
298,926,649
337,561,370
360,918,642
107,832,644
36,11,145
342,906,259
252,752,513
505,640,656
895,418,316
445,258,1
791,613,345
779,626,975
111,224,56
635,480,757
967,146,103
975,162,658
456,533,141
927,192,445
805,586,436
670,250,686
975,906,155
942,377,204
406,455,61
19,838,489
744,969,958
135,206,153
363,412,826
563,725,221
379,291,953
975,597,24
927,11,877
810,321,191
487,718,178
819,197,446
481,850,587
51,531,618
224,432,634
338,110,921
361,558,982
181,24,60
578,425,829
563,176,70
531,955,412
676,676,261
224,983,726
43,245,249
464,491,868
984,327,458
135,457,825
565,161,655
255,119,14
904,955,413
867,753,264
17,305,869
65,632,283
411,706,406
515,528,621
155,143,325
826,248,141
535,173,583
184,651,466
388,847,124
759,751,476
359,85,523
343,879,112
461,489,327
124,207,214
166,108,203
97,258,498
336,258,491
217,33,936
538,832,1
834,644,47
131,694,556
323,291,825
727,808,102
681,100,185
255,420,534
425,341,60
491,400,784
255,976,164
549,485,364
951,941,425
665,517,664
225,367,177
149,822,850
774,856,336
315,959,826
791,516,242
810,683,414
869,700,74
510,683,577
48,168,293
162,368,168
999,541,264
340,73,812
14,400,510
521,531,410
557,285,80
133,114,223
398,992,209
56,682,879
846,474,162
220,629,825
825,976,982
375,973,148
93,412,743
920,823,192
284,603,182
668,325,526
251,76,275
747,822,658
609,554,611
49,160,736
791,540,62
564,974,114
620,39,408
915,466,650
56,734,583
501,333,840
573,564,840
201,357,372
297,582,500
435,661,65
603,3,403
460,570,334
313,364,104
420,749,752
515,251,551
373,977,230
21,467,578
846,824,84
568,790,627
249,147,138
656,176,110
379,526,195
425,175,229
949,456,548
102,170,25
306,575,131
698,374,88
728,311,593
857,265,87
876,212,151
961,242,446
356,560,977
910,864,441
362,960,902
851,386,533
979,295,689
260,777,971
408,652,183
220,605,869
186,985,647
448,619,576
642,600,333
874,249,945
328,16,426
643,967,34
822,457,326
272,25,677
552,18,924
117,500,161
328,519,826
15,81,361
821,826,861
736,932,745
224,718,93
395,29,605
27,346,113
110,416,511
799,254,618
296,898,955
295,541,853
943,310,244
333,613,288
793,442,469
206,769,371
647,329,608
685,166,642
594,12,85
893,252,823
95,901,27
528,927,71
855,98,966
833,101,153
195,614,7
422,5,250
236,911,120
160,757,435
121,476,979
489,786,129
490,229,967
699,645,207
441,497,189
597,379,617
255,73,578
374,786,197
362,597,163
307,305,80
739,552,26
836,813,246
928,35,228
814,190,419
401,930,839
56,39,704
329,250,540
929,459,453
439,981,177
752,456,386
794,175,194
855,12,974
479,364,253
889,984,151
679,931,815
611,275,582
137,483,243
479,360,482
432,469,266
869,933,623
853,654,244
912,545,675
254,57,248
785,974,427
810,775,825
653,969,157
35,327,921
655,707,513
729,634,6
35,524,319
174,935,832
513,96,14
487,613,354
961,228,319
22,252,277
101,759,769
798,509,903
393,919,560
999,615,357
863,514,791
491,220,992
887,119,736
95,31,467
851,998,781
618,181,56
219,560,536
911,170,845
237,574,300
970,236,97
775,743,214
722,148,99
792,439,347
305,287,815
628,646,559
738,550,566
107,37,534
196,38,827
865,687,507
19,703,88
575,756,790
973,201,756
108,641,580
794,722,80
208,545,148
895,150,373
19,826,668
113,841,112
340,866,895
160,535,814
836,18,486
470,798,548
709,661,967
898,590,261
483,140,210
897,654,647
256,322,614
162,770,946
529,726,418
98,341,114
11,385,946
364,724,684
473,644,58
116,948,498
507,974,882
899,394,596
939,167,717
539,379,441
61,129,780
583,302,171
205,61,586
306,379,348
272,792,55
232,318,9
491,665,413
878,877,808
64,873,267
196,264,401
32,752,983
940,296,900
42,245,529
116,691,834
13,634,905
979,292,928
611,672,831
776,305,582
858,92,413
380,19,480
614,107,904
145,351,48
788,581,6
257,269,832
287,21,368
712,287,384
232,340,947
822,339,219
555,257,765
946,477,7
982,926,389
157,410,218
299,644,196
836,199,454
927,862,788
177,503,154
858,539,765
362,73,440
331,255,439
841,944,933
664,989,700
819,949,267
846,897,549
726,877,11
85,945,337
285,486,539
256,816,226
147,523,17
953,477,99
879,357,973
41,614,982
704,598,567
903,783,377
786,685,481
767,120,735
550,446,696
807,228,919
484,349,322
69,788,697
227,100,478
737,501,226
317,805,651
552,972,419
818,604,427
334,871,462
2,692,160
165,257,918
161,98,446
336,417,335
371,771,404
178,356,994
793,301,134
924,934,59
878,872,445
196,419,479
386,873,714
305,645,934
228,293,536
690,156,146
877,244,312
808,331,48
994,819,101
326,818,835
416,204,680
279,686,622
492,739,882
417,854,251
238,178,5
378,256,573
892,767,538
490,567,113
391,140,701
352,860,372
467,291,41
161,990,484
991,976,397
833,944,635
592,394,951
914,67,839
179,798,746
90,313,974
179,238,707
253,790,293
961,46,723
334,918,355
645,886,100
494,588,732
791,613,345
274,950,409
637,92,49
761,612,296
816,13,441
50,104,29
2,269,824
244,876,958
957,317,886
507,112,297
481,654,439
427,990,383
684,528,240
550,281,210
523,210,550
484,978,89
710,45,802
290,40,503
411,985,240
446,733,827
480,191,811
322,492,332
556,401,994
266,210,337
449,613,238
247,867,982
202,236,739
883,245,349
63,954,686
531,640,991
450,832,432
267,910,405
875,520,278
807,716,965
378,994,729
806,967,142
113,944,969
42,298,418
236,300,487
806,533,856
32,723,706
657,581,692
102,373,754
968,514,403
681,347,269
542,662,884
114,278,806
192,876,791
226,720,240
509,327,422
581,108,510
209,64,223
246,115,120
785,113,108
651,445,106
586,695,131
918,76,391
53,733,130
974,382,331
637,397,167
312,135,640
519,766,616
302,569,638
53,173,137
995,619,462
246,464,24
751,384,727
471,191,21
100,382,524
397,627,569
394,929,225
450,913,755
176,78,9
183,128,269
854,557,696
783,381,922
489,481,650
244,17,517
438,118,158
814,235,396
773,435,523
275,744,737
352,838,519
347,257,64
707,575,485
4,253,490
344,348,668
270,963,683
314,875,287
216,480,560
461,405,734
552,858,808
302,490,594
343,368,704
507,508,234
12,502,458
954,894,487
146,115,320
58,94,901
306,520,329
241,453,681
359,375,959
893,902,471
428,379,229
966,545,177
312,157,843
112,181,729
434,419,875
283,776,678
302,994,187
992,572,510
383,510,186
86,748,317
124,382,160
805,287,465
626,543,110
137,722,775
84,162,517
379,672,676
485,722,787
290,565,477
739,865,949
652,537,484
597,938,817
856,116,711
271,299,910
38,554,579
872,421,37
619,325,696
234,997,574
771,206,362
196,206,3
688,403,525
14,574,93
333,144,144
1,433,833
689,381,294
496,744,501
911,278,251
738,38,806
625,515,725
68,424,203
665,487,878
758,755,534
16,658,542
31,772,265
867,292,504
498,233,480
426,861,685
709,467,532
796,909,988
874,738,826
428,1,861
198,345,6
221,416,158
691,310,722
775,67,594
364,718,420
615,18,146
747,308,720
558,995,35
664,470,638
799,919,577
750,11,274
642,803,195
193,747,132
978,650,176
366,6,143
2,90,913
653,118,344
292,330,163
362,183,671
758,783,596
222,814,864
461,448,53
965,536,226
508,886,641
969,230,16
625,634,879
616,296,88
915,619,949
689,734,585
575,80,546
134,95,239
854,438,815
674,800,594
526,19,886
511,300,491
441,772,556
65,930,8
455,259,984
530,42,846
984,278,959
502,354,960
264,403,604
176,956,449
948,357,9
37,618,883
150,303,174
336,897,18
316,617,761
